NAME	LONGNAME	efo_label	release	valid	invalid	efo_cls	xref_source	xref	simple_xref	quality	toImport	Comments
K11_VOLVU	Volvulus	intestinal volvulus	r3	TRUE	FALSE	EFO_1000989	OLS_API_EFO_lookup	NA	NA	match		
KELA_DIAB_INSUL	Diabetes, insuline treatment (Kela reimbursement)	diabetes mellitus	r2	TRUE	FALSE	EFO_0000400	manual					
KELA_DIAB_INSUL	Diabetes, insuline treatment (Kela reimbursement)	insulin	r2	TRUE	FALSE	CHEBI_5931	manual					
KELA_DIAB_INSUL_EXMORE	Diabetes, insuline treatment (Kela reimbursement) (more controls excluded)	diabetes mellitus	r3	TRUE	FALSE	EFO_0000400	manual					
KIDNEY_TRANSPLANT	Kidney transplantation	kidney transplant	r2	TRUE	FALSE	EFO_0010134	manual					
KNEE_ARTHROSIS	Gonarthrosis [arthrosis of knee](FG)	osteoarthritis, knee	r3	TRUE	FALSE	EFO_0004616	manual					
KRA_PSY_ALCOH	Alcohol abuse, main dg	alcohol abuse	r2	TRUE	FALSE	EFO_0003829	Zooma_API_lookup	NA	NA	match		
KRA_PSY_ALCOH_EXMORE	Alcohol abuse, main dg (more controls excluded)	alcohol abuse	r3	TRUE	FALSE	MONDO_0002046	MONDO TERM NOT IN EFO	NA	NA	NA		
KRA_PSY_ANXIETY	Anxiety disorders	anxiety disorder	r2	TRUE	FALSE	EFO_0006788	EFO_OBO	NA	NA	match		
KRA_PSY_ANXIETY_EXMORE	Anxiety disorders (more controls excluded)	anxiety disorder	r3	TRUE	FALSE	EFO_0006788	OLS_API_EFO_lookup	NA	NA	fuzzy		
KRA_PSY_ANYMENTAL	Any mental disorder	mental or behavioural disorder	r3	TRUE	FALSE	EFO_0000677	OLS_API_EFO_lookup	NA	NA	fuzzy		
KRA_PSY_ANYMENTAL_SUICID	Any mental disorder, or suicide (or attempt)	suicide	r3	TRUE	FALSE	EFO_0007624	manual					
KRA_PSY_ANYMENTAL_SUICID	Any mental disorder, or suicide (or attempt)	attempted suicide	r3	TRUE	FALSE	EFO_0004321	manual					
KRA_PSY_ANYMENTAL_SUICID	Any mental disorder, or suicide (or attempt)	mental or behavioural disorder	r3	TRUE	FALSE	EFO_0000677	OLS_API_EFO_lookup	NA	NA	fuzzy		
KRA_PSY_ANYMENTAL_SUICID_EXMORE	Any mental disorder, or suicide (or attempt) (more controls excluded)	suicide	r3	TRUE	FALSE	EFO_0007624	manual					
KRA_PSY_ANYMENTAL_SUICID_EXMORE	Any mental disorder, or suicide (or attempt) (more controls excluded)	attempted suicide	r3	TRUE	FALSE	EFO_0004321	manual					
KRA_PSY_ANYMENTAL_SUICID_EXMORE	Any mental disorder, or suicide (or attempt) (more controls excluded)	mental or behavioural disorder	r3	TRUE	FALSE	EFO_0000677	OLS_API_EFO_lookup	NA	NA	fuzzy		
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV	Any mental disorder, or suicide (or attempt), or psychic disorders complicating pregnancy, partum or puerperum or nerve system disorders	psychiatric disorder	r2	TRUE	FALSE	MONDO_0002025	manual					
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV	Any mental disorder, or suicide (or attempt), or psychic disorders complicating pregnancy, partum or puerperum or nerve system disorders	complication	r2	TRUE	FALSE	EFO_0009518	manual					
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_EXMORE	Any mental disorder, or suicide (or attempt), or psychic disorders complicating pregnancy, partum or puerperum or nerve system disorders (more controls excluded)	mental or behavioural disorder	r3	TRUE	FALSE	EFO_0000677	manual					
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_EXMORE	Any mental disorder, or suicide (or attempt), or psychic disorders complicating pregnancy, partum or puerperum or nerve system disorders (more controls excluded)	suicide	r3	TRUE	FALSE	EFO_0007624	manual					
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_EXMORE	Any mental disorder, or suicide (or attempt), or psychic disorders complicating pregnancy, partum or puerperum or nerve system disorders (more controls excluded)	attempted suicide	r3	TRUE	FALSE	EFO_0004321	manual					
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_EXMORE	Any mental disorder, or suicide (or attempt), or psychic disorders complicating pregnancy, partum or puerperum or nerve system disorders (more controls excluded)	puerperal disorder	r3	TRUE	FALSE	EFO_0009683	manual					
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_EXMORE	Any mental disorder, or suicide (or attempt), or psychic disorders complicating pregnancy, partum or puerperum or nerve system disorders (more controls excluded)	pregnancy disorder	r3	TRUE	FALSE	EFO_0009682	manual					
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_EXMORE	Any mental disorder, or suicide (or attempt), or psychic disorders complicating pregnancy, partum or puerperum or nerve system disorders (more controls excluded)	nervous system disease	r3	TRUE	FALSE	EFO_0000618	manual					
KRA_PSY_AUTISM	Autism spe	autism	r3	TRUE	FALSE	EFO_0003758	ICD_10;OLS_API_EFO_lookup	F84[0|5]	F840	fuzzy		
KRA_PSY_AUTISM_EXMORE	Autism spe (more controls excluded)	autism	r3	TRUE	FALSE	EFO_0003758	OLS_API_EFO_lookup	NA	NA	fuzzy		
KRA_PSY_BEHAV	Behavioural disorders	mental or behavioural disorder	r3	TRUE	FALSE	EFO_0000677	OLS_API_EFO_lookup	NA	NA	fuzzy		
KRA_PSY_BEHAV_EXMORE	Behavioural disorders (more controls excluded)	mental or behavioural disorder	r3	TRUE	FALSE	EFO_0000677	OLS_API_EFO_lookup	NA	NA	fuzzy		
KRA_PSY_CHILDEMOT	Emotional disorders starting during childhood or adolecense	mental or behavioural disorder	r2	TRUE	FALSE	EFO_0000677	manual					
KRA_PSY_CHILDEMOT_EXMORE	Emotional disorders starting during childhood or adolecense (more controls excluded)	developmental disorder of mental health	r3	TRUE	FALSE	EFO_0005548	manual					
KRA_PSY_CHILDOTH	Other disorders starting during childhood or adolecense	disease	r2	TRUE	FALSE	EFO_0000408	manual					
KRA_PSY_CHILDOTH_EXMORE	Other disorders starting during childhood or adolecense (more controls excluded)	disease	r3	TRUE	FALSE	EFO_0000408	manual					
KRA_PSY_CHILDSOC	Social disorders starting during childhood or adolecense	childhood disintegrative disorder	r4/5	TRUE	FALSE	Orphanet_168782	ot_mappings			0.8545870482		
KRA_PSY_CHILDSOC	Social disorders starting during childhood or adolecense	childhood aggressive behaviour measurement	r4/5	FALSE	TRUE	EFO_0007663	OLS_API_EFO_lookup					
KRA_PSY_CHILDSOC_EXMORE	Social disorders starting during childhood or adolecense (more controls excluded)	childhood disintegrative disorder	r4/5	TRUE	FALSE	Orphanet_168782	ot_mappings			0.7317869471		
KRA_PSY_CHILDSOC_EXMORE	Social disorders starting during childhood or adolecense (more controls excluded)	childhood aggressive behaviour measurement	r4/5	FALSE	TRUE	EFO_0007663	OLS_API_EFO_lookup					
KRA_PSY_CODUCTEMOT	Mixed disorders of conduct and emotions	conduct disorder	r3	TRUE	FALSE	EFO_0004216	manual					
KRA_PSY_CODUCTEMOT	Mixed disorders of conduct and emotions	mental or behavioural disorder	r3	TRUE	FALSE	EFO_0000677	manual					
KRA_PSY_CODUCTEMOT_EXMORE	Mixed disorders of conduct and emotions (more controls excluded)	bipolar disorder	r4/5	FALSE	TRUE	EFO_0000289	ot_mappings			0.6538414449		
KRA_PSY_CODUCTEMOT_EXMORE	Mixed disorders of conduct and emotions (more controls excluded)	conduct disorder	r4/5	TRUE	FALSE	EFO_0004216	manual					
KRA_PSY_CODUCTEMOT_EXMORE	Mixed disorders of conduct and emotions (more controls excluded)	mental or behavioural disorder	r4/5	TRUE	FALSE	EFO_0000677	manual					
KRA_PSY_DEMENTIA	Any dementia	dementia	r2	TRUE	FALSE	HP_0000726	ICD_10;OLS_API_EFO_lookup	F0[0-3]|F051|G30	F03	fuzzy		
KRA_PSY_DEMENTIA_EXMORE	Any dementia (more controls excluded)	dementia	r3	TRUE	FALSE	HP_0000726	OLS_API_EFO_lookup	NA	NA	fuzzy		
KRA_PSY_DEVWIDE	Wide developmental disorders	disorder of development or morphogenesis	r3	TRUE	FALSE	MONDO_0021147	manual					
KRA_PSY_DEVWIDE_EXMORE	Wide developmental disorders (more controls excluded)	disorder of development or morphogenesis	r3	TRUE	FALSE	MONDO_0021147	manual					
KRA_PSY_EATING	Eating disorders	eating disorder	r2	TRUE	FALSE	EFO_0005203	OLS_API_EFO_lookup	NA	NA	fuzzy		
KRA_PSY_EATING_EXMORE	KRA_PSY_EATING (more controls excluded)	eating disorder	r3	TRUE	FALSE	EFO_0005203	manual					
KRA_PSY_HYPERKIN	Hyperkinetic disorders	specific developmental disorder	r3	TRUE	FALSE	MONDO_0000592	manual					
KRA_PSY_HYPERKIN_EXMORE	Hyperkinetic disorders (more controls excluded)	specific developmental disorder	r3	TRUE	FALSE	MONDO_0000592	manual					
KRA_PSY_MENTALRET	Mental retardation	mental retardation	r2	TRUE	FALSE	EFO_0003847	EFO_OBO	NA	NA	match		
KRA_PSY_MENTALRET_EXMORE	Mental retardation (more controls excluded)	mental retardation	r3	TRUE	FALSE	EFO_0003847	manual					
KRA_PSY_MOOD	Mood disorders	mood disorder	r3	TRUE	FALSE	EFO_0004247	EFO_OBO	NA	NA	match		
KRA_PSY_MOOD_EXMORE	Mood disorders (more controls excluded)	mood disorder	r3	TRUE	FALSE	EFO_0004247	OLS_API_EFO_lookup	NA	NA	fuzzy		
KRA_PSY_MOTOR	Motor disorders	motor neuron disease	r4/5	TRUE	FALSE	EFO_0003782	ot_mappings			0.8730955111		
KRA_PSY_MOTOR	Motor disorders	voice disorders	r4/5	FALSE	TRUE	EFO_0009692	OLS_API_EFO_lookup					
KRA_PSY_MOTOR_EXMORE	Motor disorders (more controls excluded)	functional laterality	r4/5	FALSE	TRUE	EFO_0003889	ot_mappings			0.6940837739		
KRA_PSY_MOTOR_EXMORE	Motor disorders (more controls excluded)	motor neuron disease	r4/5	TRUE	FALSE	EFO_0003782	manual					
KRA_PSY_MOTOR_EXMORE	Motor disorders (more controls excluded)	partial motor epilepsy	r4/5	FALSE	TRUE	EFO_1001089	OLS_API_EFO_lookup					
KRA_PSY_PERSON	Personality disorders	personality disorder	r2	FALSE	TRUE	HP_0012075	ICD_10	F6[0-1]	F60	NA		
KRA_PSY_PERSON	Personality disorders	personality disorder (disease)	r2	TRUE	FALSE	MONDO_0002028	manual					
KRA_PSY_PERSON_EXMORE	Personality disorders (more controls excluded)	impulse control disorder	r4/5	FALSE	TRUE	MONDO_0001162	ot_mappings			0.7582553867		
KRA_PSY_PERSON_EXMORE	Personality disorders (more controls excluded)	personality disorder (disease)	r4/5	TRUE	FALSE	MONDO_0002028	manual					
KRA_PSY_PUERPER	Mental and behabioural disorders of puerperum, not classified elsewhere	mental or behavioural disorder	r3	TRUE	FALSE	EFO_0000677	manual					
KRA_PSY_PUERPER	Mental and behabioural disorders of puerperum, not classified elsewhere	puerperal disorder	r3	TRUE	FALSE	EFO_0009683	manual					
KRA_PSY_PUERPER_EXMORE	"Mental and behabioural disorders of puerperum, not classified elsewhere" (more controls excluded)	cardiomyopathy	r4/5	FALSE	TRUE	EFO_0000318	ot_mappings			0.6999705045		
KRA_PSY_PUERPER_EXMORE	"Mental and behabioural disorders of puerperum, not classified elsewhere" (more controls excluded)	mental or behavioural disorder	r4/5	TRUE	FALSE	EFO_0000677	manual					
KRA_PSY_PUERPER_EXMORE	"Mental and behabioural disorders of puerperum, not classified elsewhere" (more controls excluded)	perinatal disease	r4/5	TRUE	FALSE	EFO_0010238	manual					
KRA_PSY_SCHIZODEL	Schizophrenia or delusion	delusional disorder	r3	TRUE	FALSE	MONDO_0004359	manual					
KRA_PSY_SCHIZODEL	Schizophrenia or delusion	schizophrenia	r3	TRUE	FALSE	EFO_0000692	OLS_API_EFO_lookup	NA	NA	fuzzy		
KRA_PSY_SCHIZODEL_EXMORE	Schizophrenia or delusion (more controls excluded)	delusional disorder	r3	TRUE	FALSE	MONDO_0004359	manual					
KRA_PSY_SCHIZODEL_EXMORE	Schizophrenia or delusion (more controls excluded)	schizophrenia	r3	TRUE	FALSE	EFO_0000692	OLS_API_EFO_lookup	NA	NA	fuzzy		
KRA_PSY_SLEEP_NONORG	Nonorganic sleeping disorders	Sleep Disorder	r3	TRUE	FALSE	EFO_0008568	manual					
KRA_PSY_SLEEP_NONORG_EXMORE	Nonorganic sleeping disorders (more controls excluded)	Sleep Disorder	r3	TRUE	FALSE	EFO_0008568	manual					
KRA_PSY_SPEELING	Speech and linguistic disorders	speech disorder	r2	TRUE	FALSE	MONDO_0004730	manual					
KRA_PSY_SPEELING	Speech and linguistic disorders	language disorder	r2	TRUE	FALSE	MONDO_0004750	manual					
KRA_PSY_SPEELING_EXMORE	Speech and linguistic disorders (more controls excluded)	speech disorder	r3	TRUE	FALSE	MONDO_0004730	manual					
KRA_PSY_SPEELING_EXMORE	Speech and linguistic disorders (more controls excluded)	language disorder	r3	TRUE	FALSE	MONDO_0004750	manual					
KRA_PSY_SUBSTANCE	Substance abuse	substance abuse	r3	TRUE	FALSE	MONDO_0002491	EFO_OBO	NA	NA	match		
KRA_PSY_SUBSTANCE_EXMORE	Substance abuse (more controls excluded)	substance abuse	r3	TRUE	FALSE	MONDO_0002491	OLS_API_EFO_lookup	NA	NA	fuzzy		
KRA_PSY_TIC	Tic disorders	tic disorder	r4/5	TRUE	FALSE	MONDO_0002420	OLS_API_EFO_lookup;ot_mappings			1		
KRA_PSY_TIC_EXMORE	Tic disorders (more controls excluded)	tics	r4/5	FALSE	TRUE	HP_0100033	ot_mappings			0.7103757344		
KRA_PSY_TIC_EXMORE	Tic disorders (more controls excluded)	tic disorder	r4/5	TRUE	FALSE	MONDO_0002420	OLS_API_EFO_lookup;ot_mappings			0.7103757344		
L12_ABSCESS_CUT	Cutaneous abscess, furuncle and carbuncle	abscess	r2	TRUE	FALSE	EFO_0003030	manual					
L12_ABSCESS_CUT	Cutaneous abscess, furuncle and carbuncle	carbuncle	r2	TRUE	FALSE	EFO_1000674	manual					
L12_ABSCESS_CUT	Cutaneous abscess, furuncle and carbuncle	Furuncle	r2	TRUE	FALSE	HP_0020083	HP TERM NOT IN EFO	NA	NA	NA		
L12_ACNE	Acne	acne	r2	TRUE	FALSE	EFO_0003894	EFO_OBO	NA	NA	match		
L12_ACNE_NAS	Other  and unspecified acne	pyoderma gangrenosum-acne-suppurative hidradenitis syndrome	r4/5	FALSE	TRUE	EFO_0009009	ot_mappings			0.7348450298		
L12_ACNE_NAS	Other  and unspecified acne	acne	r4/5	TRUE	FALSE	EFO_0003894	ICD_10	L70[8-9]	L709			
L12_ACNE_NAS	Other  and unspecified acne	unspecified juvenile idiopathic arthritis	r4/5	FALSE	TRUE	EFO_0009734	OLS_API_EFO_lookup					
L12_ACNE_NAS	Other  and unspecified acne	sebaceous gland disease	r4/5	FALSE	TRUE	EFO_1000763	ICD_10	L70[8-9]	L708			
L12_ACNE_VULGARIS	Acne vulgaris	acne	r3	TRUE	FALSE	EFO_0003894	EFO_OBO	NA	NA	match		
L12_ACTINKERA	Actinic keratosis	actinic keratosis	r2	TRUE	FALSE	EFO_0002496	EFO_OBO	NA	NA	match		
L12_ALLERGICCONTACT	Alergic contact dermatitis	allergic contact dermatitis	r2	TRUE	FALSE	EFO_1000668	manual					
L12_ALOPECANDRO	Androgenic alopecia	androgenetic alopecia	r4/5	TRUE	FALSE	EFO_0004191	ot_mappings			0.999		
L12_ALOPECAREATA	Alopecia areata	alopecia areata	r3	TRUE	FALSE	EFO_0004192	manual					
L12_ATOPIC	Atopic dermatitis	atopic dermatitis	r2	TRUE	FALSE	EFO_0000274	Zooma_API_lookup	NA	NA	match		
L12_ATROPHICSKIN	Atrophic disorders of skin	atrophic disorders of skin	r2	TRUE	FALSE	EFO_1000766	Zooma_API_lookup	NA	NA	match		
L12_BULLOTH	Other bullous disorders	autoimmune bullous skin disease	r2	TRUE	FALSE	EFO_0008598	manual					
L12_BULLOUS	Bullous disorders	autoimmune bullous skin disease	r2	TRUE	FALSE	EFO_0008598	manual					
L12_CELLULITIS	Cellulitis	cellulitis	r2	TRUE	FALSE	EFO_0003035	EFO_OBO	NA	NA	match		
L12_CHRONICULCEROFSKIN	Chronic ulcer of skin, not elsewhere classified	chronic ulcer of skin	r2	TRUE	FALSE	EFO_0007066	manual					
L12_CORNSANDCALLOS	Corns and callosities	callus formation	r2	TRUE	FALSE	GO_1990110	manual					
L12_CUTLAXSEN	Cutis laxa senilis	cutis laxa	r4/5	TRUE	FALSE	Orphanet_209	ot_mappings			0.8253631583		
L12_DECUBITANSULCERANDPRESSURE	Decubitus ulcer and pressure area	decubitus ulcer	r2	TRUE	FALSE	EFO_0007067	OLS_API_EFO_lookup	NA	NA	fuzzy		
L12_DERM_NAS	Other and unspecified dermatitis	dermatitis	r2	TRUE	FALSE	MONDO_0002406	ICD_10	L30[8-9]	L309	NA		
L12_DERM_NUMMULAR	Nummular dermatitis	dermatitis	r2	TRUE	FALSE	MONDO_0002406	OLS_API_EFO_lookup	NA	NA	fuzzy		
L12_DERMATHERP	Dermatitis herpetiformis	dermatitis herpetiformis	r3	TRUE	FALSE	EFO_1000684	EFO_OBO	NA	NA	match		
L12_DERMATITISECZEMA	Dermatitis and eczema	dermatitis	r2	TRUE	FALSE	MONDO_0002406	manual					
L12_DERMATITISECZEMA	Dermatitis and eczema	eczema	r2	TRUE	FALSE	HP_0000964	OLS_API_EFO_lookup	NA	NA	fuzzy		
L12_DERMATITISNAS	Other and unspecified dermatitis	dermatitis	r2	TRUE	FALSE	MONDO_0002406	manual					
L12_DISORDSKINAPPENDIX	Disorders of skin appendages	skin appendage disease	r2	TRUE	FALSE	MONDO_0024481	manual					
L12_DYSHIDROSIS	Dyshidrosis [pompholyx]	dyshidrosis	r3	TRUE	FALSE	EFO_1000688	OLS_API_EFO_lookup	NA	NA	fuzzy		
L12_EPIDERMALTHICKOTH	Other epidermal thickening	epidermal thickening	r2	TRUE	FALSE	HP_0011368	Zooma_API_lookup	NA	NA	match		
L12_EPIDERMTHICKNAS	Other and unspecified epidermal thickening	epidermal thickening	r2	TRUE	FALSE	HP_0011368	manual					
L12_ERYT_INTERTRIG	Erythema intertrigo	intertrigo	r3	TRUE	FALSE	MONDO_0021340	MONDO TERM NOT IN EFO	NA	NA	NA		
L12_ERYTH_NAS	Other and unspecified erythematous conditions	Erythema	r2	TRUE	FALSE	HP_0010783	manual					
L12_ERYTHEMAMULTIF	Erythema multiforme	erythema multiforme	r3	TRUE	FALSE	EFO_1000694	EFO_OBO	NA	NA	match		
L12_ERYTHEMANODOSUM	Erythema nodosum	erythema nodosum	r2	TRUE	FALSE	HP_0012219	EFO_OBO	NA	NA	match		
L12_ERYTHEMATOUSOTH	Other erythematous conditions	Erythema	r2	TRUE	FALSE	HP_0010783	manual					
L12_ERYTHRO_KELA	Universal eryhrodermia, KELA reimbursement	pancolitis	r4/5	FALSE	TRUE	EFO_0005626	OLS_API_EFO_lookup					
L12_ERYTHRO_KELA	Universal eryhrodermia, KELA reimbursement	inflammatory skin disease	r4/5	TRUE	FALSE	EFO_1000636	manual					
L12_EXFOLIATIVE	Exfoliative dermatitis	exfoliative dermatitis	r4/5	TRUE	FALSE	EFO_0009456	EFO_OBO;ot_mappings			1		
L12_FACTITIALDERMAT	Factitial dermatitis	contact dermatitis	r4/5	FALSE	TRUE	EFO_0005319	ot_mappings			0.8577576359		
L12_FACTITIALDERMAT	Factitial dermatitis	neurotic excoriation	r4/5	TRUE	FALSE	EFO_1000741	manual					
L12_FOLICULAROTH	Other follicular disorders	disease of pilosebaceous unit	r2	TRUE	FALSE	MONDO_0002917	manual					
L12_FOLLICULARCYST	Follicular cysts of skin and subcutaneous tissue	follicular cyst	r2	TRUE	FALSE	EFO_1001329	Zooma_API_lookup	NA	NA	match		
L12_FOLLICULARNAS	Other and unspecified follicular disorders	disease of pilosebaceous unit	r2	TRUE	FALSE	MONDO_0002917	manual					
L12_FOODDERMAT	Dermatitis due to ingested food	dermatitis	r3	TRUE	FALSE	MONDO_0002406	manual					
L12_GRANUANNU	Granuloma annulare	granuloma annulare	r3	TRUE	FALSE	EFO_1000704	EFO_OBO	NA	NA	match		
L12_GRANULOMATOUSSKIN	Granulomatous disorders of skin and subcutaneous tissue	Chronic granulomatous disease	r2	TRUE	FALSE	Orphanet_379	NA	NA	NA	NA		
L12_HAIRLOSSNONSCAR	Other nonscarring hair loss	alopecia areata	r4/5	TRUE	FALSE	EFO_0004192	ot_mappings			0.9589855293		
L12_HAIRLOSSSCAR	Cicatricial alopecia [scarring hair loss]	cicatricial alopecia	r4/5	TRUE	FALSE	EFO_1002028	ot_mappings			0.8620726692		
L12_HIDRADENITISSUP	Hidradenitis suppurativa	hidradenitis suppurativa	r3	TRUE	FALSE	EFO_1000710	EFO_OBO	NA	NA	match		
L12_HIRSUTISM	Hirsutism	hirsutism	r3	TRUE	FALSE	HP_0001007	Zooma_API_lookup	NA	NA	match		
L12_HYPERTRICHOSIS	Hypertrichosis	hypertrichosis	r3	TRUE	FALSE	Orphanet_79365	EFO_OBO	NA	NA	match		
L12_HYPERTROPHICSKIN	Hypertrophic disorders of skin	hypertrophy	r2	TRUE	FALSE	EFO_0002460	manual					
L12_HYPETROPHICSCAR	Hypertrophic scar	reactive cutaneous fibrous lesion	r3	TRUE	FALSE	EFO_1000759	manual					
L12_IMPETIGO	Impetigo	impetigo	r2	TRUE	FALSE	EFO_1000714	EFO_OBO	NA	NA	match		
L12_INFECT_DERM	Infective dermatitis	dermatitis	r3	TRUE	FALSE	MONDO_0002406	OLS_API_EFO_lookup	NA	NA	fuzzy		
L12_INFECT_SKIN	Infections of the skin and subcutaneous tissue	skin infection	r2	TRUE	FALSE	MONDO_0021201	manual					
L12_INFECT_SKIN	Infections of the skin and subcutaneous tissue	subcutaneous tissue infection	r2	TRUE	FALSE	EFO_0010692	manual					
L12_INFECT_SKIN_NAS	Other and unspecified local infections of skin and subcutaneous tissue	skin infection	r3	TRUE	FALSE	MONDO_0021201	manual					
L12_INFECT_SKIN_NAS	Other and unspecified local infections of skin and subcutaneous tissue	subcutaneous tissue infection	r3	TRUE	FALSE	EFO_0010692	manual					
L12_INFECT_SKIN_OTHER	Other local infections of skin and subcutaneous tissue	skin infection	r2	TRUE	FALSE	MONDO_0021201	manual					
L12_INFECT_SKIN_OTHER	Other local infections of skin and subcutaneous tissue	subcutaneous tissue infection	r2	TRUE	FALSE	EFO_0010692	manual					
L12_INTERNALSUBSTANCEDERM	Dermatitis due to substances taken internally	dermatitis	r2	TRUE	FALSE	MONDO_0002406	manual					
L12_LICHENPLANUS	Lichen planus	lichen planus	r2	TRUE	FALSE	EFO_1000726	EFO_OBO	NA	NA	match		
L12_LICHENSCLERATROPH	Lichen sclerosus et atrophicus	lichen sclerosus et atrophicus	r2	TRUE	FALSE	MONDO_0007899	OLS_API_EFO_lookup	NA	NA	match		
L12_LICHENSIMPLEX	Lichen simplex chronicus	neurodermatitis	r2	TRUE	FALSE	EFO_1000740	EFO_OBO	NA	NA	match		
L12_LICHSIMPANDPRURIGO	Lichen simplex chronicus and prurigo	neurodermatitis	r2	TRUE	FALSE	EFO_1000740	manual					
L12_LICHSIMPANDPRURIGO	Lichen simplex chronicus and prurigo	prurigo	r2	TRUE	FALSE	MONDO_0021739	manual					
L12_LOCALDCONNECTISSUEOTH	Other localized connective tissue disorders	connective tissue disease	r3	TRUE	FALSE	EFO_1001986	manual					
L12_LOCALSCLERODERMA	Localized scleroderma [morphea]	localised scleroderma	r4/5	TRUE	FALSE	EFO_1001361	ot_mappings			0.8674644454		
L12_LOCALSCLERODERMA	Localized scleroderma [morphea]	scleroderma	r4/5	TRUE	FALSE	EFO_1001993	OLS_API_EFO_lookup					
L12_LUPUS	Lupus erythematosus	lupus erythematosus	r3	TRUE	FALSE	MONDO_0004670	EFO_OBO	NA	NA	match		
L12_LYMPHADENITIS	Acute lymphadenitis	lymphadenitis	r2	TRUE	FALSE	HP_0002840	Zooma_API_lookup	NA	NA	match		
L12_NAIL_DYSTROPHY	Nail dystrophy	nail dystrophy	r4/5	TRUE	FALSE	HP_0008404	ot_mappings			1		
L12_NAIL_INGROW	Ingrowing nail	nail disease	r2	TRUE	FALSE	MONDO_0002884	manual					
L12_NAILDIS	Nail disorders	nail disease	r2	TRUE	FALSE	MONDO_0002884	manual					
L12_NAILNAS	Other and unspecified nail disorders	nail disease	r3	TRUE	FALSE	MONDO_0002884	ICD_10	L60[8-9]	L609	NA		
L12_NECROLIPOIDIC	Necrobiosis lipoidica, not elsewhere classified	necrobiosis lipoidica	r4/5	TRUE	FALSE	EFO_1000738	ot_mappings			0.7167670717		
L12_NONIONRADISKIN	Skin changes due to chronic exposure to nonionizing radiation	radiation-induced disorder	r3	TRUE	FALSE	EFO_0009565	manual					
L12_NONIONRADISKIN	Skin changes due to chronic exposure to nonionizing radiation	skin disease	r3	TRUE	FALSE	EFO_0000701	manual					
L12_NONIONRADISKINNAS	Other and unspecified skin changes due to chronic exposure to nonionizing radiation	respiratory system disease	r4/5	FALSE	TRUE	EFO_0000684	ot_mappings			0.6128552122		
